user_ID,subscription_type,monthly_revenue,join_date,last_payment_date,country,age,gender,device
2315,Basic,12,7/11/2022,10/7/2023,Italy,35,Female,Laptop
2316,Premium,14,9/11/2022,11/7/2023,Spain,29,Female,Tablet
2317,Basic,14,10/11/2022,10/7/2023,Spain,49,Female,Smart TV
2318,Standard,11,11/11/2022,12/7/2023,United States,34,Male,Smart TV
2319,Premium,13,11/11/2022,11/7/2023,Canada,37,Male,Smart TV
2320,Basic,14,10/11/2022,11/7/2023,United States,50,Male,Smart TV
2321,Basic,12,11/11/2022,9/7/2023,United States,38,Male,Smart TV
2322,Basic,15,12/11/2022,11/7/2023,Canada,37,Female,Smart TV
2323,Standard,12,7/11/2022,11/7/2023,United Kingdom,34,Male,Laptop
2324,Premium,13,4/11/2022,11/7/2023,Australia,30,Male,Smart TV
2325,Basic,13,3/11/2022,11/7/2023,Germany,35,Male,Laptop
2326,Basic,12,1/11/2022,11/7/2023,France,39,Male,Tablet
2327,Premium,10,29-10-22,11/7/2023,Brazil,47,Female,Tablet
2328,Standard,13,26-10-22,11/7/2023,Mexico,40,Female,Laptop
2329,Standard,12,25-10-22,10/7/2023,Spain,33,Male,Smart TV
2330,Basic,12,22-10-22,13-07-23,Italy,32,Female,Smartphone
2331,Premium,13,16-10-22,10/7/2023,Spain,32,Male,Smart TV
2332,Standard,10,15-10-22,10/7/2023,Spain,30,Female,Smart TV
2333,Basic,12,19-09-22,11/7/2023,United States,49,Male,Tablet
2334,Standard,13,16-09-22,12/7/2023,Canada,39,Female,Smartphone
2335,Premium,15,8/9/2022,10/7/2023,United States,45,Male,Laptop
2336,Basic,14,21-08-22,12/7/2023,United States,43,Male,Smartphone
2337,Premium,10,20-08-22,10/7/2023,Canada,41,Male,Smartphone
2338,Standard,10,10/8/2022,11/7/2023,United Kingdom,38,Female,Tablet
2339,Basic,13,31-07-22,11/7/2023,Australia,34,Female,Smartphone
2340,Standard,15,30-07-22,14-07-23,Germany,38,Male,Laptop
2341,Premium,11,31-07-22,10/7/2023,France,48,Male,Tablet
2342,Basic,11,30-07-22,12/7/2023,Brazil,38,Female,Smart TV
2343,Standard,10,30-07-22,11/7/2023,Mexico,34,Female,Laptop
2344,Premium,10,27-07-22,13-07-23,Spain,44,Female,Tablet
2345,Basic,11,21-07-22,10/7/2023,Italy,39,Male,Smartphone
2346,Premium,10,20-07-22,12/7/2023,Spain,43,Female,Smartphone
2347,Basic,13,16-07-22,10/7/2023,Spain,49,Female,Smart TV
2348,Standard,10,16-07-22,12/7/2023,United States,48,Female,Smart TV
2349,Standard,11,14-07-22,11/7/2023,Canada,47,Female,Tablet
2350,Basic,12,14-07-22,13-07-23,United States,27,Female,Laptop
2351,Premium,14,15-07-22,10/7/2023,United States,40,Female,Smartphone
2352,Basic,11,16-07-22,12/7/2023,Canada,43,Female,Smart TV
2353,Standard,15,18-07-22,10/7/2023,United Kingdom,30,Female,Laptop
2354,Premium,13,19-07-22,13-07-23,Australia,43,Female,Smart TV
2355,Basic,13,22-07-22,10/7/2023,Germany,49,Male,Laptop
2356,Premium,13,25-07-22,12/7/2023,France,47,Male,Smartphone
2357,Basic,13,26-07-22,11/7/2023,Brazil,33,Male,Smartphone
2358,Standard,15,4/8/2022,14-07-23,Mexico,48,Female,Smartphone
2359,Standard,13,12/8/2022,11/7/2023,Spain,31,Male,Laptop
2360,Basic,13,14-08-22,11/7/2023,Italy,30,Male,Tablet
2361,Premium,14,16-08-22,13-07-23,Spain,34,Female,Smartphone
2362,Basic,12,17-08-22,14-07-23,Spain,37,Male,Smartphone
2363,Standard,11,22-08-22,11/7/2023,United States,44,Female,Smart TV
2364,Premium,13,26-08-22,11/7/2023,Canada,28,Female,Smart TV
2365,Basic,11,6/9/2022,13-07-23,United States,47,Male,Smartphone
2366,Premium,11,9/9/2022,13-07-23,United States,43,Male,Smart TV
2367,Basic,12,17-09-22,10/7/2023,Canada,51,Male,Tablet
2368,Standard,14,19-09-22,11/7/2023,United Kingdom,50,Male,Laptop
2369,Standard,11,24-09-22,13-07-23,Australia,40,Female,Smartphone
2370,Basic,11,29-09-22,12/7/2023,Germany,31,Female,Laptop
2371,Premium,15,3/10/2022,10/7/2023,France,29,Female,Smartphone
2372,Basic,15,7/10/2022,10/7/2023,Brazil,38,Female,Tablet
2373,Standard,14,14-10-22,13-07-23,Mexico,47,Male,Tablet
2374,Premium,15,16-10-22,12/7/2023,Spain,30,Male,Tablet
2375,Basic,13,18-10-22,10/7/2023,Italy,42,Male,Laptop
2376,Premium,12,19-10-22,12/7/2023,Spain,49,Male,Smart TV
2377,Basic,14,20-10-22,12/7/2023,Spain,50,Female,Tablet
2378,Standard,11,22-10-22,11/7/2023,United States,51,Male,Smart TV
2379,Standard,11,25-10-22,9/7/2023,Canada,47,Male,Smartphone
2380,Basic,13,27-10-22,12/7/2023,United States,36,Female,Smartphone
2381,Premium,12,30-10-22,11/7/2023,United States,30,Female,Laptop
2382,Basic,12,1/11/2022,11/7/2023,Canada,34,Female,Tablet
2383,Standard,10,5/11/2022,10/7/2023,United Kingdom,35,Female,Tablet
2384,Premium,14,7/11/2022,12/7/2023,Australia,30,Male,Smart TV
2385,Basic,14,8/11/2022,11/7/2023,Germany,30,Male,Tablet
2386,Premium,11,10/11/2022,12/7/2023,France,41,Female,Smartphone
2387,Basic,15,11/11/2022,10/7/2023,Brazil,39,Female,Smartphone
2388,Standard,14,12/11/2022,12/7/2023,Mexico,30,Male,Tablet
2389,Standard,12,11/11/2022,12/7/2023,Spain,36,Female,Smart TV
2390,Basic,11,11/11/2022,12/7/2023,Italy,33,Female,Smartphone
2391,Premium,11,12/11/2022,10/7/2023,Spain,35,Female,Tablet
2392,Basic,14,11/11/2022,12/7/2023,Spain,46,Male,Tablet
2393,Standard,12,7/11/2022,11/7/2023,United States,51,Female,Tablet
2394,Premium,13,5/11/2022,12/7/2023,Canada,42,Female,Smartphone
2395,Basic,13,2/11/2022,11/7/2023,United States,30,Female,Smart TV
2396,Basic,10,31-10-22,13-07-23,United States,45,Male,Smartphone
2397,Basic,15,29-10-22,11/7/2023,Canada,27,Male,Smartphone
2398,Standard,10,25-10-22,11/7/2023,United Kingdom,41,Male,Smart TV
2399,Premium,14,23-10-22,10/7/2023,Australia,35,Male,Tablet
2400,Basic,10,17-10-22,13-07-23,Germany,30,Male,Laptop
2401,Basic,11,16-10-22,11/7/2023,France,35,Female,Laptop
2402,Premium,12,5/10/2022,11/7/2023,Brazil,47,Female,Smartphone
2403,Standard,15,17-09-22,11/7/2023,Mexico,41,Male,Laptop
2404,Standard,12,17-09-22,12/7/2023,Spain,48,Female,Tablet
2405,Basic,12,6/9/2022,11/7/2023,Italy,32,Female,Smart TV
2406,Premium,13,30-08-22,15-07-23,Spain,35,Female,Smart TV
2407,Standard,11,29-08-22,11/7/2023,Spain,31,Female,Smartphone
2408,Basic,12,25-08-22,13-07-23,United States,45,Female,Smartphone
2409,Standard,14,3/8/2022,11/7/2023,Canada,38,Female,Laptop
2410,Premium,12,2/8/2022,14-07-23,United States,34,Male,Smartphone
2411,Basic,15,2/8/2022,11/7/2023,United States,37,Female,Smartphone
2412,Premium,12,1/8/2022,13-07-23,Canada,27,Female,Smart TV
2413,Standard,13,31-07-22,11/7/2023,United Kingdom,44,Female,Tablet
2414,Basic,10,22-07-22,13-07-23,Australia,46,Male,Smart TV
2415,Standard,14,22-07-22,11/7/2023,Germany,37,Male,Smart TV
2416,Premium,14,19-07-22,13-07-23,France,44,Male,Tablet
2417,Basic,15,17-07-22,11/7/2023,Brazil,29,Male,Smart TV
2418,Standard,13,16-07-22,13-07-23,Mexico,28,Female,Laptop
2419,Premium,14,16-07-22,11/7/2023,Spain,50,Male,Smart TV
2420,Basic,13,16-07-22,13-07-23,Italy,39,Male,Laptop
2421,Premium,10,16-07-22,11/7/2023,Spain,34,Female,Smart TV
2422,Basic,14,17-07-22,12/7/2023,Spain,40,Male,Smart TV
2423,Standard,12,19-07-22,11/7/2023,United States,30,Male,Laptop
2424,Standard,14,20-07-22,14-07-23,Canada,41,Female,Laptop
2425,Basic,12,21-07-22,10/7/2023,United States,39,Male,Tablet
2426,Premium,15,23-07-22,12/7/2023,United States,51,Male,Smartphone
2427,Basic,15,3/8/2022,14-07-23,Canada,28,Female,Smartphone
2428,Standard,12,6/8/2022,15-07-23,United Kingdom,30,Female,Tablet
2429,Premium,11,10/8/2022,12/7/2023,Australia,30,Female,Smartphone
2430,Basic,10,13-08-22,11/7/2023,Germany,44,Female,Tablet
2431,Premium,12,15-08-22,14-07-23,France,29,Female,Smart TV
2432,Basic,11,19-08-22,14-07-23,Brazil,28,Female,Tablet
2433,Standard,10,22-08-22,11/7/2023,Mexico,48,Male,Tablet
2434,Standard,11,28-08-22,11/7/2023,Spain,42,Female,Smart TV
2435,Basic,14,6/9/2022,13-07-23,Italy,39,Male,Smartphone
2436,Premium,14,16-09-22,13-07-23,Spain,44,Female,Smart TV
2437,Basic,11,18-09-22,11/7/2023,Spain,49,Male,Smart TV
2438,Standard,12,23-09-22,11/7/2023,United States,49,Female,Smart TV
2439,Premium,10,28-09-22,13-07-23,Canada,36,Female,Laptop
2440,Basic,14,29-09-22,12/7/2023,United States,50,Female,Laptop
2441,Premium,10,7/10/2022,10/7/2023,United States,49,Female,Smartphone
2442,Basic,11,8/10/2022,12/7/2023,Canada,36,Male,Smartphone
2443,Standard,13,10/10/2022,13-07-23,United Kingdom,28,Female,Laptop
2444,Standard,15,14-10-22,12/7/2023,Australia,45,Female,Smartphone
2445,Basic,14,16-10-22,10/7/2023,Germany,31,Female,Smartphone
2446,Premium,11,18-10-22,12/7/2023,France,46,Male,Tablet
2447,Basic,14,21-10-22,12/7/2023,Brazil,27,Male,Tablet
2448,Standard,13,24-10-22,12/7/2023,Mexico,43,Male,Tablet
2449,Premium,10,27-10-22,9/7/2023,Spain,51,Female,Smart TV
2450,Basic,13,29-10-22,13-07-23,Italy,47,Female,Smartphone
2451,Premium,15,31-10-22,12/7/2023,Spain,48,Female,Tablet
2452,Basic,14,4/11/2022,13-07-23,Spain,31,Female,Tablet
2453,Standard,15,6/11/2022,11/7/2023,United States,48,Female,Smartphone
2454,Standard,10,8/11/2022,13-07-23,Canada,36,Male,Smartphone
2455,Basic,10,9/11/2022,11/7/2023,United States,38,Female,Tablet
2456,Premium,13,11/11/2022,13-07-23,United States,39,Male,Smartphone
2457,Basic,11,12/11/2022,10/7/2023,Canada,48,Male,Tablet
2458,Standard,12,12/11/2022,12/7/2023,United Kingdom,30,Female,Smart TV
2459,Premium,12,12/11/2022,12/7/2023,Australia,30,Male,Smart TV
2460,Basic,15,12/11/2022,13-07-23,Germany,35,Female,Smart TV
2461,Premium,13,13-11-22,12/7/2023,France,41,Male,Laptop
2462,Basic,11,13-11-22,13-07-23,Brazil,40,Female,Smart TV
2463,Standard,10,12/11/2022,11/7/2023,Mexico,50,Male,Smart TV
2464,Standard,12,5/11/2022,12/7/2023,Spain,42,Female,Smartphone
2465,Basic,15,3/11/2022,11/7/2023,Italy,30,Male,Tablet
2466,Premium,12,30-10-22,14-07-23,Spain,34,Male,Laptop
2467,Basic,15,26-10-22,11/7/2023,Spain,40,Female,Smartphone
2468,Standard,14,24-10-22,12/7/2023,United States,47,Female,Smartphone
2469,Premium,12,24-10-22,11/7/2023,Canada,36,Male,Laptop
2470,Basic,13,20-10-22,13-07-23,United States,50,Female,Tablet
2471,Basic,10,17-10-22,11/7/2023,United States,46,Male,Smartphone
2472,Basic,14,29-09-22,14-07-23,Canada,27,Female,Tablet
2473,Standard,12,28-09-22,11/7/2023,United Kingdom,39,Female,Laptop
2474,Premium,10,6/9/2022,12/7/2023,Australia,49,Male,Smart TV
2475,Basic,12,5/9/2022,11/7/2023,Germany,37,Female,Tablet
2476,Basic,13,31-08-22,15-07-23,France,28,Male,Tablet
2477,Premium,12,30-08-22,12/7/2023,Brazil,40,Male,Laptop
2478,Standard,10,16-08-22,13-07-23,Mexico,47,Male,Tablet
2479,Standard,11,16-08-22,11/7/2023,Spain,51,Female,Laptop
2480,Basic,13,7/8/2022,14-07-23,Italy,47,Male,Laptop
2481,Premium,10,5/8/2022,12/7/2023,Spain,33,Female,Laptop
2482,Standard,13,6/8/2022,14-07-23,Spain,37,Female,Laptop
2483,Basic,15,28-07-22,11/7/2023,United States,42,Male,Laptop
2484,Standard,11,29-07-22,13-07-23,Canada,50,Female,Smart TV
2485,Premium,14,25-07-22,12/7/2023,United States,47,Female,Tablet
2486,Basic,10,25-07-22,14-07-23,United States,40,Female,Smartphone
2487,Premium,11,25-07-22,12/7/2023,Canada,35,Male,Smart TV
2488,Standard,11,18-07-22,13-07-23,United Kingdom,29,Female,Smartphone
2489,Basic,11,17-07-22,12/7/2023,Australia,48,Female,Smartphone
2490,Standard,10,17-07-22,15-07-23,Germany,35,Male,Smart TV
2491,Premium,13,18-07-22,11/7/2023,France,41,Female,Smartphone
2492,Basic,14,19-07-22,12/7/2023,Brazil,29,Female,Laptop
2493,Standard,11,20-07-22,11/7/2023,Mexico,33,Male,Smart TV
2494,Premium,12,21-07-22,15-07-23,Spain,36,Male,Smart TV
2495,Basic,15,23-07-22,12/7/2023,Italy,43,Female,Laptop
2496,Premium,14,25-07-22,12/7/2023,Spain,28,Female,Smart TV
2497,Basic,15,4/8/2022,14-07-23,Spain,33,Female,Smart TV
2498,Standard,12,9/8/2022,15-07-23,United States,38,Male,Laptop
2499,Standard,13,12/8/2022,12/7/2023,Canada,48,Female,Tablet
2500,Basic,15,13-08-22,12/7/2023,United States,35,Female,Smart TV
